url,google_index,page_rank,web_traffic,nb_hyperlinks,domain_age,phish_hints,ratio_extHyperlinks,ratio_intHyperlinks,longest_word_path,longest_words_raw,status_boolean
https://www.outlookiniciarsesion.com/,0,2,1680589,151,2914,0,0.331125828,0.668874172,0,20,0
https://www.mssqltips.com/sqlservertip/3683/new-features-in-sql-server-management-studio-for-sql-server-2016/,0,5,13244,170,5207,0,0.052941176,0.947058824,12,12,0
http://assembly.ca.gov/committees,0,5,317,49,-1,0,0.06122449,0.93877551,10,10,0
https://rebrand.ly/w1lrupp,1,7,309382,8,2139,0,0.875,0.125,7,7,1
https://disq.us/?url=https%3A%2F%2Fcompte-suspendu483.tk%2Fcaptcha%2F&key=uoUEJqMFVkrmu_Mnfmlqeg,0,5,9602,0,4842,0,0.0,0.0,13,13,1
https://www.coles.com.au/our-range/our-products/coles-mobile,1,5,8523,34,-1,0,0.294117647,0.705882353,8,8,0
http://yovcxm.com/chase/Chase/503c075a5f9d43afc1f03bcb87dbba3a,1,0,0,48,-1,0,0.0,1.0,32,32,1
http://www.mebank.com.au/about-us/resources/everyday-transaction-account-faqs/,1,4,77959,70,-1,0,0.128571429,0.8714285709999999,11,11,0
http://whatsaptgroup.000webhostapp.com/,1,2,4669,31,1546,0,0.774193548,0.225806452,0,13,1
http://pc604.com/healthxp/templates/content/main.htm,1,0,0,0,5728,1,0.0,0.0,9,9,1
http://www.queen-of-theme-party-games.com/mickey-mouse-birthday-party-ideas.html,0,4,324208,55,3459,0,0.290909091,0.709090909,8,8,0
https://bfgfs.tumblr.com/#_=_,0,8,0,22,5160,0,0.363636364,0.636363636,1,6,0
https://asoerxzs.000webhostapp.com/login.htm,1,2,4669,0,1546,1,0.0,0.0,5,13,1
https://www.mclemoreauction.com/,0,2,561890,260,4995,0,0.85,0.15,0,15,0
https://docs.google.com/forms/d/e/1FAIpQLSdQFS5yPwuvYLdBoQpr49STzQ0HaLxatgr-ggGxYFzsNY8g1A/viewform?usp=send_form,1,10,1,30,8347,1,0.666666667,0.333333333,41,41,1
http://russianamericanballet.com/includes/.login/gmail/ServiceLoginAuth/index.php?service=LoginAuth0,1,0,0,19,4099,4,0.578947368,0.421052632,16,21,1
http://betasus20213.blogspot.com,1,5,0,14,7295,0,0.928571429,0.071428571,0,12,1
http://dataupdaterequired.site44.com/pl.html,1,4,443326,7,3015,1,0.0,1.0,4,18,1
https://2fa.bthei.com/selfEnrollment/Enrollment.aspx,1,0,0,17,2817,0,0.0,1.0,14,14,1
https://www.pomponik.pl/,0,4,7896,288,4875,0,0.21875,0.78125,0,8,0
https://seo-michael.co.uk/how-to-install-trakt-context-menu-kodi/,0,4,430644,70,3063,0,0.2,0.8,7,7,0
http://spaday-men.ru/wp-content/backups/logon.php,1,0,0,0,1613,2,0.0,0.0,7,7,1
http://pagonidis.gr/b2b/wp-includes/js/index.html,1,1,998801,8,-1,3,0.125,0.875,8,9,1
https://forms.office.com/Pages/ResponsePage.aspx?id=9mkL-UB4bEKSg-BMXXMbpMOBEAB-n85CvYZfHJASiU5URVdOQjA3Q1VRQlYyVEhTQU9VNTFHVElQTC4u,0,5,32,9,7764,0,1.0,0.0,52,52,1
http://www.imx6rex.com/open-rex/,0,3,1518041,28,2646,0,0.857142857,0.142857143,4,7,0
https://www.om.net/,0,5,166944,190,-1,0,0.226315789,0.773684211,0,3,0
http://www.heritagedaily.com/category/archaeology-news,0,5,249487,74,3374,0,0.243243243,0.756756757,11,13,0
https://autodiscover.ryder-dutton.co.uk/owa/auth/logon.aspx,1,4,8063233,11,8195,0,0.090909091,0.909090909,5,12,1
http://www.geolocaliz.com/en/time/south-america/trinidad-and-tobago-port-of-spain/,0,2,0,129,4401,0,0.302325581,0.697674419,8,10,0
http://www.payscale.com/research/US/Job=Software_Engineer/Salary,0,5,4087,213,7838,0,0.070422535,0.929577465,8,8,0
http://skilful-courage-283714.nw.r.appspot.com/off365.html?payment%20codeAAQkADUyYzNhODUwLTAwNzYtNGE2YS04YWQ1LWI2Yjg5MWY5NzM2ZAAQADKpx%20lv1KxDr2OE5uAPrZw=,1,5,0,19,5614,0,0.368421053,0.6315789470000001,67,67,1
https://en.wikipedia.org/wiki/Public_address_system,0,7,12,511,7132,0,0.048923679,0.951076321,7,9,0
http://www.zafizack.com/,0,2,2457400,22,3097,0,0.590909091,0.409090909,0,8,0
http://www.videoskick.com/acrobat/error.php,1,2,0,6,1859,0,0.0,1.0,7,10,1
https://www.airvuz.com/,0,6,62777,82,1936,0,0.073170732,0.926829268,0,6,0
https://us-solar-department.com/d/4/?reqid=11175476&amp;cp=1586&amp;a=591&amp;s=347,1,0,0,47,1969,0,0.340425532,0.659574468,8,10,1
https://www.motoforza.cz/,0,2,0,278,6831,0,0.025179856,0.974820144,0,9,0
http://getnerdio.com/blogs/10-popular-software-service-examples/,1,4,239536,76,1573,0,0.447368421,0.552631579,8,9,0
http://l2.brasilplaygames.com.br/,0,3,0,40,-1,0,0.05,0.95,0,15,1
https://www.affairscloud.com/computer-questions-set-167/,1,4,11284,80,2137,0,0.0625,0.9375,9,12,0
https://usuarios-verificar-identidad-xyz.preview-domain.com/Bancolombia/#no-back-button,1,1,35612,7,254,1,0.142857143,0.857142857,11,11,1
http://www.mamasvib.com/,0,4,5257779,78,2480,0,0.474358974,0.5256410260000001,0,8,0
http://www.uptodate.com/contents/epidemiology-risk-factors-and-natural-history-of-peripheral-artery-disease,1,5,6195,17,8027,1,0.0,1.0,12,12,0
https://www.visitparkcity.com/,0,4,453826,271,8386,0,0.051660517,0.948339483,0,13,0
http://new.29studios.com/wp-content/plugins/duplicator/lib/nuevo/servicios.aumento.bancochile.cl/kp0vn4k4lx/uv8sb_persona/login_xf9g/index/loginnkye,1,4,0,3,4166,5,1.0,0.0,10,10,1
http://www.apogeesourceinc.com/pdf2/,1,0,0,4,1802,0,0.0,1.0,4,15,1
http://caspianglobalservices.com/awosoke/fud/formfix/form/confirm.php,1,0,0,6,1975,0,0.0,1.0,7,21,1
http://hortipower.co.uk/recepit46/customer_center/customer-idpp00c845/myaccount/signin/?country.x=jp,1,0,4427853,13,518,2,0.0,1.0,10,10,1
https://wiki.ezvid.com/best-wifi-radios,0,6,15987,87,3573,0,0.689655172,0.310344828,6,6,0
http://electrocoolhvacr.com/control/163/163xffrxxzzz.htm,1,0,0,35,1574,0,0.6,0.4,12,16,1
http://www.piandizano.it/sito/wp-content/gallery/css/,1,2,0,0,6302,3,0.0,0.0,7,10,1
http://ahamsi.vot.pl/chaosn/chronopost/ifram1.html,1,2,315959,84,4979,0,0.297619048,0.7023809520000001,10,10,1
http://preventionsystem2021.com.ve/cHUg/login.php,1,0,0,20,484,1,0.0,1.0,5,20,1
http://ch.prunauneau.fr/3/,1,1,0,0,2644,0,0.0,0.0,1,10,1
http://adventures9.com/gig.htm,1,0,0,4,3270,0,0.0,1.0,3,11,1
http://searchsecurity.techtarget.com/feature/Command-and-control-servers-The-puppet-masters-that-govern-malware,0,5,2190,88,7616,0,0.420454545,0.579545455,7,14,0
http://bonyad.blog.ir,0,3,1465448,83,-1,0,0.084337349,0.915662651,0,6,0
https://www.lampeguru.dk/,0,3,699776,429,3624,0,0.020979021,0.979020979,0,9,0
http://scom2016.com/adobes/999ae4fcb5b2e97ec36f56dcb9b39434/,1,0,0,3,2532,0,0.0,1.0,32,32,1
https://www.moteplassen.com/,0,4,804801,82,6272,0,0.097560976,0.902439024,0,11,0
http://www.courgeon-immobilier.fr/wp-content/uploads/2019/07/tpg/d97bf708799372ad4f2e6afd3c1f7dc4/,1,2,0,22,2300,2,0.454545455,0.545454545,32,32,1
http://ehan.org/bbs/chat/validate,1,1,0,0,5621,0,0.0,0.0,8,8,1
https://zabor-vn.com/system/csvprice_pro/smart/customer_center/customer-IDPP00C354/myaccount/signin,1,2,4830221,132,1706,2,0.0,1.0,10,10,1
http://e-daco.kr/---/empresa/,1,0,0,0,554,0,0.0,0.0,7,7,1
http://www.guidetoonlineschools.com/graphic_design,1,5,116833,98,6055,0,0.183673469,0.816326531,7,20,0
http://www.sublimefrequencies.com/,0,5,7701846,197,6202,0,0.329949239,0.670050761,0,18,0
https://cutt.ly/_BCP,1,6,11781,55,920,0,0.054545455,0.945454545,3,4,1
http://www.mccarthyelectrical.com/ourtime123/ourtime.php,1,0,0,1,3640,0,0.0,1.0,10,18,1
http://view.em.gamestop.com/,0,6,1973,0,8493,1,0.0,0.0,0,8,1
http://www.didaktikelectronic.sk/sitemap/02/pop/pop.htm?kbrialger@lycos.org,1,2,7237293,83,1854,1,0.156626506,0.8433734940000001,9,18,1
http://www.laviosaviaggi.com/ver/webapps/80a1d/websrc,1,0,0,0,5972,0,0.0,0.0,7,13,1
http://www.kloshpro.com/js/db/a/db/b/4/dropbx.z/document.html?ssl=yes,1,2,0,0,645,1,0.0,0.0,8,8,1
https://www.adambarker.org/rsnb/cmrc.html,1,3,8161447,19,-1,0,0.1578947369999999,0.842105263,4,10,1
http://www.xtc.sued-rollo.de/de/red.html,1,1,0,0,-1,0,0.0,0.0,4,5,1
https://support-appleld.com.secureupdate.duilawyeryork.com/ap/801d4eaad8854c9?cmd=_update&dispatch=801d4eaad8854c9de&locale=_US,1,0,5697976,51,3992,0,0.0,1.0,17,17,1
http://implan.com/,0,4,1100059,17,8770,0,0.352941176,0.647058824,0,6,0
http://animehometh2.blogspot.com,0,5,8925548,129,7297,0,0.565891473,0.434108527,0,12,0
http://www.wikihow.com/Enable-MMS-Messaging-for-iPhone,0,6,184,170,5887,0,0.064705882,0.935294118,9,9,0
http://whatsappjoingrup20.4dq.com/,1,0,1416696,103,6255,0,0.067961165,0.932038835,0,18,1
http://www.sakhtemanchi.com/,0,3,18736,5,1054,0,1.0,0.0,0,12,0
http://www.what-appinvited01.2waky.com/,1,1,8441470,28,7142,0,0.75,0.25,0,12,1
http://google-apps.cz/,0,2,0,57,-1,0,0.403508772,0.596491228,0,6,1
http://dictionary.sensagent.com/Blackletter/en-en/,0,4,34048,368,7123,0,0.22826087,0.77173913,11,11,0
http://www.innovativephp.com/,0,4,1274420,19,-1,0,0.0,1.0,0,13,0
https://support-appleld.com.secureupdate.duilawyeryork.com/ap/99568275a370e42/?cmd=_update&dispatch=99568275a370e4285&locale=_,1,0,5707171,51,3993,0,0.0,1.0,17,17,1
http://mail.jannawels.nl/~u43730p39181/pki-validation,1,0,0,0,554,0,0.0,0.0,13,13,1
http://piponi.com/58CEBC670A93888DE49B5C0EE755326F?sec=Michaela%20Fellenberg,1,0,0,0,5106,0,0.0,0.0,32,32,1
http://www.windytan.com/2012/11/the-sound-of-dialup-pictured.html,0,4,3035738,267,2604,0,0.666666667,0.333333333,8,8,0
http://www.samcool.org/90AB705610D8E3CD93C3E28B0C6BEFD0,1,0,0,0,5850,0,0.0,0.0,32,32,1
https://www.nicolacirilli.it/ov?redacted@redacted.tld,1,0,0,0,1605,0,0.0,0.0,8,13,1
https://www.completenorthamerica.com/,0,4,2244720,47,7505,0,0.14893617,0.85106383,0,20,0
http://betasusgirisadresi.blogspot.com,1,5,0,14,7295,0,0.928571429,0.071428571,0,18,1
http://www.livingwagenyc.org/files/poster/scan/pdfonline/,1,4,0,16,3861,0,0.0625,0.9375,9,13,1
https://www.linuxtechi.com/disable-reboot-using-ctrl-alt-del-keys/,0,4,36313,104,2341,0,0.153846154,0.846153846,7,10,0
https://sum.vn/UUxKg?idtrack=H8pSVzTL,0,6,63706,51,-1,0,0.37254902,0.62745098,8,8,1
http://mothersoftware.in/lner/dret/login.php?cmd=login_submit&amp;amp;id=NDMwMTY3MDkzNDMwMTY3MDkz&amp;amp;session=NDMwMTY3MDkzNDMwMTY3MDkz,1,0,0,42,-1,2,0.214285714,0.7857142859999999,24,24,1
http://www.convergeict.com/,0,3,100826,63,3394,0,0.238095238,0.761904762,0,11,0
http://secureupdate.appleld.com.duilawyeryork.com/ap/aa32157163e692b?cmd=_update&dispatch=aa32157163e692b96&locale=_de,1,0,5707171,51,3993,0,0.0,1.0,17,17,1
http://lucky-monument-277522.ey.r.appspot.com/off365.html,1,5,3340968,19,5614,0,0.368421053,0.6315789470000001,6,8,1
http://www.helloapulia.com/,0,3,0,36,5382,0,0.388888889,0.611111111,0,11,0
http://wave.webaim.org/data/getpage.php?reportkey=49145fb0e1ce356355688f7cc6cf0860&amp;contenttype=text%2Fhtml%3B%20charset%3DUTF-8,1,6,27719,1,7588,1,0.0,1.0,32,32,1
https://ru.wikipedia.org/wiki/SQL_Server_Management_Studio,0,7,12,156,7130,0,0.057692308,0.942307692,10,10,0
http://www.phuketthaicookery.com/,0,2,0,74,3965,0,0.554054054,0.445945946,0,17,0
https://www.uklonghaul.com/,0,2,0,37,1416,0,0.0,1.0,0,10,0
http://www.catbox.ro/,0,3,2521464,32,2179,0,0.25,0.75,0,6,0
http://www.carquestprofessionals.com/catalogs/chemicals/V-8070%20Manual%20Transmission%20Fluid%20Application%20Guide%20%206.6.13.pdf,1,3,1984172,0,5037,0,0.0,0.0,14,21,0
http://audio.online-convert.com/ru/convert-to-wav,0,5,767,55,4079,0,0.854545455,0.145454545,7,7,0
http://suport-mobile.com/caixa.php,1,0,0,15,50,0,0.2,0.8,5,6,1
https://en.wikipedia.org/wiki/Modelica,0,7,12,358,7132,0,0.1592178769999999,0.840782123,8,9,0
http://www.tomsguide.com/us/pictures-story/518-best-android-file-managers.html,0,6,1010,128,7292,0,0.5234375,0.4765625,8,9,0
https://giaanhvu.com.vn/wp-content/languages/plugins/Cladoselachidae,1,2,0,0,-1,3,0.0,0.0,15,15,1
https://en.wikipedia.org/wiki/Adapter_pattern,0,7,12,397,7132,0,0.035264484,0.964735516,7,9,0
https://musicnorway.no/,0,5,2715729,26,2704,0,0.307692308,0.692307692,0,11,0
http://www.techsupportalert.com/best-free-file-manager.htm,0,5,52480,322,7226,0,0.155279503,0.8447204970000001,7,16,0
http://www.kievskaya22.ru/44302557590lochttp3A2F2F2Fw2FISAPIdllFM2MContact26item3D14276952031426requested3Dwolandgioielli26qid-info@creativhorst.de.html,1,0,7776219,3,4091,0,0.0,1.0,100,100,1
http://web-ca-admini.my-free.website/,1,1,77586,47,-1,2,1.0,0.0,0,6,1
https://www.forbes.com/companies/ping-an-insurance/,0,8,187,68,9900,0,0.411764706,0.588235294,9,9,0
https://www.sitepoint.com/php-sessions/,0,6,4133,127,7600,1,0.228346457,0.771653543,8,9,0
http://tg4a.totalh.net/yb,1,1,395612,1,2995,0,0.0,1.0,2,6,1
http://paypal-verification.applmanager.com/customer_center/user-954398/,1,0,0,3,11,0,0.0,1.0,8,12,1
http://open-tube.com/top-5-open-source-uml-tools/,1,4,7191477,12,4202,0,0.0,1.0,6,6,0
https://arushaone.co.tz/wp-includes/Wellsfargo/wellsfargo/wells-fargo-security-update/login.php?cmd=login_submit&id=da8f8027c07b84030ad9a9ca5272d2d1da8f8027c07b84030ad9a9ca5272d2d1&session=da8f8027c07b84030ad9a9ca5272d2d1da8f8027c07b84030ad9a9ca5272d2d1,0,0,0,24,-1,4,0.0,1.0,64,64,1
http://www.101cookbooks.com/archives/cashew-curry-recipe.html,0,5,128102,86,6300,0,0.7209302329999999,0.279069767,8,12,0
http://www.acbl.org/learn_page/how-to-play-bridge/how-to-keep-score/rubber-bridge/,0,5,154918,24,9284,0,0.5,0.5,6,6,0
http://search.yahoo.com/tablet/s?p=imdbpro&ei=UTF-8&fr2=p%3As%2Cv%3Aw%2Cm%3Aat-e,1,7,13,55,9318,0,0.8909090909999999,0.109090909,7,7,0
http://www.unitedbankofindia.com/uploads/e-bankFAQs.pdf,0,4,38038,0,7516,0,0.0,0.0,8,17,0
https://est1933-my.sharepoint.com/:b:/g/personal/lyndzie_blum_ejgallo_com/EV3bzxltlYFEhhuKDJUJhkABai8SDINaVPVzbYucMa__yw?e=KVajE7,1,4,5178465,26,8018,0,0.884615385,0.115384615,42,42,1
https://en.wikipedia.org/wiki/Commander,0,7,12,525,7134,0,0.041904762,0.958095238,9,9,0
http://www.definitions.net/definition/select%20committee,1,5,6844,211,6669,0,0.402843602,0.597156398,11,11,0
https://support-appleld.com.secureupdate.duilawyeryork.com/ap/23668618ba0c08f/?cmd=_update&dispatch=23668618ba0c08f0c&locale=_US,1,0,5816617,4,4003,0,0.0,1.0,17,17,1
http://www.healthline.com/health/idiopathic-neuropathy,0,7,228,121,5809,0,0.305785124,0.694214876,10,10,0
http://www.publishroom.com/,0,3,0,86,4174,0,0.395348837,0.604651163,0,11,0
http://s.kekk.is/3e669863e6,1,0,0,24,1469,0,0.083333333,0.916666667,10,10,1
http://www.santagatesinelmondo.it/,0,2,865185,30,5223,0,0.833333333,0.166666667,0,19,0
http://nicefrance.ca/,0,3,0,32,4923,0,0.09375,0.90625,0,10,0
http://disney.wikia.com/wiki/The_Mickey_Mouse_Club,0,5,14592,422,6070,0,0.319905213,0.680094787,6,6,0
http://secureupdate.appleld.com.duilawyeryork.com/ap/e682f07162b4a03/?cmd=_update&dispatch=e682f07162b4a0339&locale=_,1,0,5697976,51,3992,0,0.0,1.0,17,17,1
http://www.iowadnr.gov/Places-to-Go/State-Parks/Iowa-State-Parks/ParkDetails/ParkID/610105,0,5,172375,210,-1,0,0.171428571,0.828571429,11,11,0
https://1drv.ms/w/s!At6aBCMxoQeQgRRAHazJu3fO1Ojj,1,7,632751,0,2521,0,0.0,0.0,30,30,1
https://www.hikari-laboratories.com/Meir/Kaplan/,1,0,0,429,779,0,0.601398601,0.398601399,6,12,1
https://bit.ly/3dwP47E,1,9,3536,8,-1,1,0.375,0.625,7,7,1
http://www.alpha-mail-server2.ddns.info/american-medical,1,2,271260,103,6865,0,0.067961165,0.932038835,8,8,1
http://infantbaptism.net/libraries/fof/utils/ip/contest.php/nzhf/bew/?happen=1nymrgn01h20f,1,1,0,4,1877,0,0.0,1.0,13,13,1
http://evostore.com.np/ihrfall63417798752737518&amp;amp;amp;amp;cgi3-viewkontakt-63417798752737518-007acctpagetype-63417798752737518=68119-problema&amp;amp;amp;amp;info@hoehne-buero.de.html&amp;amp;amp;amp;data=02,1,2,1768405,31,-1,1,0.516129032,0.483870968,24,24,1
http://effectortheme.tumblr.com,0,8,0,76,5160,0,0.592105263,0.407894737,0,13,0
http://www.gartersnake.info/,0,4,2537042,52,-1,0,0.461538462,0.538461538,0,11,0
http://falah-kharisma.blogspot.com/,0,5,5320327,97,7296,0,0.463917526,0.536082474,0,8,0
https://worksheets.theteacherscorner.net/make-your-own/crossword/,0,4,55134,107,7814,0,0.23364486,0.76635514,9,17,0
https://www.phenomenologylab.eu/wp-includes/js/jquery/ui/x1x/v4/f4b16973e141a98/cc.php?cmd=_update&dispatch=,1,2,0,29,-1,3,0.0,1.0,15,16,1
http://lazarus.co.zw/dft/PDFFILE/index.html,1,0,0,13,-1,0,0.230769231,0.7692307690000001,7,7,1
https://www.bodemerauto.com/,0,3,702387,47,2786,0,0.468085106,0.531914894,0,11,0
https://www.secureupdate.appleld.com.duilawyeryork.com/ap/c04fc3cb980d179?cmd=_update&dispatch=c04fc3cb980d1792f&locale=_US,1,0,5707171,51,3992,0,0.0,1.0,17,17,1
http://www.bluereparation.com/plugins/index.htm,1,2,0,0,3770,1,0.0,0.0,7,14,1
https://sultanbetgirii.blogspot.com,1,5,0,14,7295,0,0.928571429,0.071428571,0,14,1
http://www.grupomissael.com/En/wp-includes/js/hotmail/hotmail/default.php,1,0,0,0,3420,3,0.0,0.0,8,12,1
https://www.belazu.com/,0,4,2217046,49,7308,0,0.06122449,0.93877551,0,6,0
https://www.myweddingday.in/support.update-your-account-information,1,0,0,30,-1,0,0.6333333329999999,0.3666666670000001,11,12,1
https://www.justdoorsuk.com/,0,3,1642644,66,5466,0,0.106060606,0.8939393940000001,0,11,0
https://slempresas.com.br/,0,2,0,32,-1,0,0.21875,0.78125,0,10,1
https://www.theroot.com/,0,6,9814,250,7747,0,0.256,0.7440000000000001,0,7,0
https://vidyaembryonicstemcells.weebly.com/,0,7,0,36,5232,0,0.027777778,0.972222222,0,23,0
https://paypal-support-help-inc.blogspot.com/?m=0,1,5,0,11,7296,0,1.0,0.0,1,8,1
http://searchnetworking.techtarget.com/definition/stateful-inspection,0,5,2188,74,7618,0,0.405405405,0.594594595,10,16,0
http://gaijinhunter.tumblr.com,0,8,1488031,12,5159,0,0.0,1.0,0,12,0
https://admin.baragor.se/fx3/190.html,1,0,0,35,967,1,0.7428571429999999,0.257142857,4,7,1
http://only-crew-xx.webcindario.com/index2.html,1,3,17964,1,7083,0,1.0,0.0,6,11,1
http://thehelpcompany.com/jobs/,0,4,1229068,81,8130,0,0.7777777779999999,0.222222222,4,14,0
https://www.myahookah.com/,0,2,1345725,44,5908,0,0.318181818,0.681818182,0,9,0
http://provenanceconsulting.com/,0,3,0,155,5085,0,0.909677419,0.090322581,0,20,0
http://everything.explained.today/Internet_radio_device/,1,2,242805,2,2347,0,0.5,0.5,8,10,0
http://install.spotpos.com/ThinClient/HP%20Thin%20Client%20Install.pdf,1,4,1106852,0,-1,0,0.0,0.0,10,10,0
http://www.invite-grub-whatsappsex-chat.2waky.com/,1,1,8386524,103,7128,0,0.067961165,0.932038835,0,11,1
http://www.itunes.aieuv.cn/mim/322u0m65g8l5t5m1ao208x40466i2au710534180285t922n29.html,1,0,0,0,-1,0,0.0,0.0,50,50,1
https://twitter.com/adventuregamers,0,10,63,25,7489,0,0.48,0.52,15,15,0
http://lighthousebookkeeping.com.au/route/crypt/,1,0,0,0,-1,0,0.0,0.0,5,21,1
https://plevenzapleven.bg/,0,2,795896,34,-1,0,0.235294118,0.764705882,0,14,0
http://kfknowledgebank.kaplan.co.uk/KFKB/Wiki%20Pages/Governance%20and%20transaction%20cost%20theory.aspx,1,3,94313,765,5942,0,0.005228758,0.994771242,13,15,0
https://btsadvancedcommunications.wordpress.com/2011/11/26/cable-to-cable-unshielded-twisted-pair-vs-shielded-twisted-pair/,0,8,0,142,7446,0,0.457746479,0.542253521,10,25,0
https://tradepointonline-my.sharepoint.com/:o:/g/personal/lucy_liu_trade-point_com_cn/Eqs31rgsSAlOvmdbmWtKkw8BO1DxWcMilJNVzrC5XCsNIw?e=hSLYSv,1,4,0,7,8018,0,1.0,0.0,46,46,1
http://www.storefrontlife.com/,0,4,2751403,32,2910,0,0.15625,0.84375,0,14,0
http://spartorama.gr,0,2,244548,768,-1,0,0.037760417,0.962239583,0,10,0
http://s381404823.mialojamiento.es/img/,1,2,318619,0,-1,0,0.0,0.0,3,13,1
http://www.dsubluehawks.com/,0,2,0,299,3544,0,0.173913043,0.826086957,0,12,0
https://www.informatiquenews.fr/,0,4,666841,233,4107,0,0.0472103,0.9527897,0,16,0
http://alshfa.com/http:/www-service/orange/remboursement/dossier1203994/,1,1,6293523,1,3523,0,0.0,1.0,14,14,1
http://imagelinetech.com/ikkk,0,0,0,5,3232,0,0.6,0.4,4,13,1
http://smarteconomy.rs/pending/secure_updates,1,0,8116481,12,-1,0,0.0,1.0,7,12,1
http://www.reganappleton.com/,0,3,5247508,55,1579,0,0.472727273,0.527272727,0,13,0
http://www.chamber-international.com/,0,4,592208,340,4711,0,0.035294118,0.964705882,0,13,0
http://cp0c7pc.du.r.appspot.com/linkedrecruiter.html,1,5,0,21,5616,0,0.80952381,0.19047619,15,15,1
http://https.www.paypal.com.ttlart2012ttcysu.aylandirow.tmf.org.ru/ru/signin,1,2,0,0,8415,1,0.0,0.0,6,16,1
http://kankakeetankwash.com/en,1,0,0,20,3829,0,0.55,0.45,2,16,1
http://www.thefreedictionary.com/latency+stage,0,6,683,200,6260,0,0.09,0.91,13,17,0
https://veazieit.com/wp-admin/auth_2/feedback.php?pID=1510436014,1,0,0,7,4668,2,0.428571429,0.571428571,10,10,1
http://www.allabouttabletennis.com/table-tennis-robot.html,0,4,396309,117,4824,0,0.316239316,0.683760684,6,19,0
http://test5.omskrielt.com/shells/404.html,1,3,436375,0,5441,0,0.0,0.0,6,9,1
https://azurefetcherstorage.blob.core.windows.net/contentfreshnesshourlyslapiclick/https-secure-bankofamerica-com-auth-forgot-reset-entry-reason-msgsfr01,1,2,1317,61,9127,1,0.590163934,0.409836066,32,32,1
http://www.metalsucks.net/2014/04/28/madhouse-lords-lord-mantis-harrowing-death-mask/,0,5,62075,42,4964,0,0.666666667,0.333333333,9,10,0
https://docs.google.com/forms/d/e/1FAIpQLScoFPnLUf9ECBILm_EvsGOunVi2rvGFDgZxXCCe9iYmqsU-Kw/viewform?usp=sf_link,1,10,1,28,8347,1,0.642857143,0.357142857,29,29,1
http://mifiboltrisman.blogspot.com/,0,5,0,89,7299,0,0.93258427,0.06741573,0,14,0
https://ariya.io/2012/04/javascript-switch-case-deoptimization,0,4,842241,43,-1,0,0.186046512,0.813953488,14,14,0
https://www.appearanches.com/cube/u.php,1,0,0,13,58,0,0.076923077,0.923076923,4,12,1
https://telltaleswriting.com/made-in-china.com/sign-in/mades/mades/login.php,1,3,0,12,1256,1,0.083333333,0.916666667,5,16,1
http://www.tpasargad.ir/,0,3,751879,225,-1,0,0.026666667,0.973333333,0,9,0
http://www.savvyteasandherbs.com/,0,2,5639332,114,3775,0,0.3859649120000001,0.614035088,0,17,0
https://mbmaquila.com.py/home,1,0,0,28,-1,0,0.035714286,0.964285714,4,9,1
http://gavindebecker.com/careers/,0,4,0,107,7689,0,0.6635514020000001,0.336448598,7,13,0
http://ceramic-pro.gr,0,1,8057895,33,-1,0,0.03030303,0.96969697,0,7,0
https://623112j4j3.codesandbox.io/inter,1,6,22211,8,1338,0,0.0,1.0,5,11,1
http://schema-root.org/region/international/government/united_nations/general_assembly/resolutions/181/,0,5,0,26,6683,0,0.230769231,0.7692307690000001,13,13,0
http://www.nic-bank.com/ke/borrow-from-us/asset-finance/vehicles-on-auction/page/7/,1,3,296349,31,6788,0,0.7419354840000001,0.258064516,8,8,0
http://baserange.net.au/Homepage/,1,2,5776415,12,-1,0,0.25,0.75,8,9,1
http://www.itcapacitacion.cl/wordpress/games2.html,1,1,0,0,-1,0,0.0,0.0,9,14,1
https://binanceofficialdex.com/,0,0,0,3,315,0,0.666666667,0.333333333,0,18,1
http://www.iconcinemas.com/,0,3,9482009,46,3153,0,0.152173913,0.8478260870000001,0,11,0
http://www.cndoubleegret.com/admin/secure/cmd-login=98c84ca2a22bef681997849fd13d8927/,1,1,0,23,4284,2,0.217391304,0.7826086959999999,32,32,1
https://www.globalhunt.in/,0,3,351713,330,-1,0,0.033333333,0.966666667,0,10,0
http://support-appleld.com.secureupdate.duilawyeryork.com/ap/3741bd1835208e9?cmd=_update&dispatch=3741bd1835208e95b&locale=_us,1,0,5697976,51,3992,0,0.0,1.0,17,17,1
http://www.lastingredient.com/,0,4,1759878,41,3295,0,0.414634146,0.585365854,0,14,0
http://www.livesoccertv.com/channels/fox-sports-go-usa/,0,5,11681,291,5657,0,0.099656357,0.9003436429999999,8,12,0
https://www.karlspreis.de/de/,0,5,0,106,-1,0,0.179245283,0.820754717,2,10,0
https://html.house/mbzi6e9i.html,1,4,1146509,3,1747,0,0.0,1.0,8,8,1
https://dvd.netflix.com/Movie/Fantastic-Beasts-and-Where-to-Find-Them/80111501,0,7,19,42,8292,0,0.5,0.5,9,9,0
https://www.saramonicusa.com/,0,3,427885,366,1725,0,0.06557377,0.93442623,0,12,0
